2026-06-05 15:42:42.084 | INFO     | nure.image_sources:collect_amazon_images:178 - Amazon 'Aashirvaad Atta with Millets': 2 URLs
2026-06-05 16:13:00.636 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 48fb7568c520 | File: 48fb7568c520_005.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/a0355363-4e9f-4b2c-9fac-23da9439b74e.png
2026-06-05 16:13:00.863 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 48fb7568c520 | File: 48fb7568c520_006.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1776915617603-4.png
2026-06-05 16:13:01.104 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 48fb7568c520 | File: 48fb7568c520_007.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/de1fec9e-2ba7-4cc2-9845-4bea6baa4a5f.png
2026-06-05 16:14:13.565 | INFO     | __main__:download_product_images:223 - Product 99bd3b8cea5e has 0 images (min 10). Using Playwright fallback.
2026-06-05 16:14:16.628 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright blinkit 'Daawat Broken Basmati Rice': 15 URLs
2026-06-05 16:14:19.922 | DEBUG    | nure.playwright_sources:collect_playwright_images:95 - Playwright timeout for bigbasket on Daawat Broken Basmati Rice
2026-06-05 16:14:19.923 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright bigbasket 'Daawat Broken Basmati Rice': 0 URLs
2026-06-05 16:14:22.551 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright jiomart 'Daawat Broken Basmati Rice': 1 URLs
2026-06-05 16:14:24.869 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright flipkart 'Daawat Broken Basmati Rice 20 ': 0 URLs
2026-06-05 16:14:25.008 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 99bd3b8cea5e | File: 99bd3b8cea5e_000.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/dfb9f500-64ca-499c-a3c3-80bad9adf0c3.png
2026-06-05 16:14:25.310 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 99bd3b8cea5e | File: 99bd3b8cea5e_001.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/381e1978-2bbf-4aa4-9251-9111fad05e9b.png
2026-06-05 16:14:25.552 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 99bd3b8cea5e | File: 99bd3b8cea5e_002.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/9a1356f1-7397-404d-9ae3-d837d400139f.png
2026-06-05 16:14:25.794 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 99bd3b8cea5e | File: 99bd3b8cea5e_003.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/277b23ab-f9b1-4dee-ae8e-e25d37b7226d.png
2026-06-05 16:14:26.038 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 99bd3b8cea5e | File: 99bd3b8cea5e_004.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/6acc5213-bb40-4404-9c70-2fb0737d2c70.png?bg_token=Colour%2Fsurface%2F00FFFFFF
2026-06-05 16:14:26.282 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 99bd3b8cea5e | File: 99bd3b8cea5e_005.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/de1fec9e-2ba7-4cc2-9845-4bea6baa4a5f.png
2026-06-05 16:14:26.764 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 99bd3b8cea5e | File: 99bd3b8cea5e_006.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1780561719340-4.png
2026-06-05 16:14:27.240 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 99bd3b8cea5e | File: 99bd3b8cea5e_007.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/44edeb01-8143-43d5-aa8d-842d04b47a28.png
2026-06-05 16:15:54.915 | INFO     | __main__:download_product_images:223 - Product 5e89e6631619 has 0 images (min 10). Using Playwright fallback.
2026-06-05 16:15:58.492 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright blinkit 'Daawat Brown Basmati Rice': 15 URLs
2026-06-05 16:16:01.893 | DEBUG    | nure.playwright_sources:collect_playwright_images:95 - Playwright timeout for bigbasket on Daawat Brown Basmati Rice
2026-06-05 16:16:01.893 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright bigbasket 'Daawat Brown Basmati Rice': 0 URLs
2026-06-05 16:16:04.454 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright jiomart 'Daawat Brown Basmati Rice': 1 URLs
2026-06-05 16:16:06.913 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright flipkart 'Daawat Brown Basmati Rice 5k': 0 URLs
2026-06-05 16:16:07.050 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 5e89e6631619 | File: 5e89e6631619_000.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/87004ea2-71d5-46ff-b212-f4ae65a5c934.png
2026-06-05 16:16:07.335 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 5e89e6631619 | File: 5e89e6631619_001.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/a56f8c6f-39d8-44b9-9382-4e8a6574086a.png
2026-06-05 16:16:07.571 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 5e89e6631619 | File: 5e89e6631619_002.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1779421790948-1591.png
2026-06-05 16:16:07.813 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 5e89e6631619 | File: 5e89e6631619_003.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/ce969d8f-296f-4f14-9933-8affca4aaabd.png
2026-06-05 16:16:08.063 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 5e89e6631619 | File: 5e89e6631619_004.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1779421790948-1613.png
2026-06-05 16:16:08.315 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 5e89e6631619 | File: 5e89e6631619_005.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/6334167b-8976-400f-9e5c-af38277951a7.png
2026-06-05 16:16:08.570 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 5e89e6631619 | File: 5e89e6631619_006.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/f146011e-4c38-407c-9b60-c01e3c0e9bf9.png
2026-06-05 16:16:08.827 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 5e89e6631619 | File: 5e89e6631619_007.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/6acc5213-bb40-4404-9c70-2fb0737d2c70.png?bg_token=Colour%2Fsurface%2F00FFFFFF
2026-06-05 16:16:09.081 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 5e89e6631619 | File: 5e89e6631619_008.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1779094500636-733.png
2026-06-05 16:16:09.337 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 5e89e6631619 | File: 5e89e6631619_009.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/d4a51748-9641-4e56-8f34-9e0a3e26e1f0.png
2026-06-05 16:16:09.600 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 5e89e6631619 | File: 5e89e6631619_010.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/de1fec9e-2ba7-4cc2-9845-4bea6baa4a5f.png
2026-06-05 16:16:09.854 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: 5e89e6631619 | File: 5e89e6631619_011.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/381e1978-2bbf-4aa4-9251-9111fad05e9b.png
2026-06-05 16:16:13.280 | INFO     | nure.image_sources:collect_amazon_images:178 - Amazon 'Daawat Chefs Secretz Basmati Rice': 3 URLs
2026-06-05 16:16:51.118 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: a10f8177c2b0 | File: a10f8177c2b0_000.jpg | Source: amazon | URL: https://m.media-amazon.com/images/I/31Ip4aURUpL.png
2026-06-05 16:16:52.669 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: a10f8177c2b0 | File: a10f8177c2b0_001.jpg | Source: amazon | URL: https://m.media-amazon.com/images/I/81vNCH4Lr8L.jpg
2026-06-05 16:16:54.255 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: a10f8177c2b0 | File: a10f8177c2b0_002.jpg | Source: amazon | URL: https://m.media-amazon.com/images/I/81Vu1q9QfJL.jpg
2026-06-05 16:16:54.415 | INFO     | __main__:download_product_images:223 - Product a10f8177c2b0 has 3 images (min 10). Using Playwright fallback.
2026-06-05 16:16:57.952 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright blinkit 'Daawat Chefs Secretz Basmati R': 15 URLs
2026-06-05 16:17:01.291 | DEBUG    | nure.playwright_sources:collect_playwright_images:95 - Playwright timeout for bigbasket on Daawat Chefs Secretz Basmati R
2026-06-05 16:17:01.291 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright bigbasket 'Daawat Chefs Secretz Basmati R': 0 URLs
2026-06-05 16:17:04.048 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright jiomart 'Daawat Chefs Secretz Basmati R': 1 URLs
2026-06-05 16:17:06.558 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright flipkart 'Daawat Chefs Secretz Basmati R': 0 URLs
2026-06-05 16:17:06.697 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: a10f8177c2b0 | File: a10f8177c2b0_003.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1780033780141-284.png
2026-06-05 16:17:06.986 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: a10f8177c2b0 | File: a10f8177c2b0_004.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1780033780141-482.png
2026-06-05 16:17:07.229 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: a10f8177c2b0 | File: a10f8177c2b0_005.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/6acc5213-bb40-4404-9c70-2fb0737d2c70.png?bg_token=Colour%2Fsurface%2F00FFFFFF
2026-06-05 16:17:07.465 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: a10f8177c2b0 | File: a10f8177c2b0_006.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/7a372431-cdbf-4d89-9399-20e9cc8a16e6.png
2026-06-05 16:17:07.702 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: a10f8177c2b0 | File: a10f8177c2b0_007.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1780033780141-472.png
2026-06-05 16:17:07.940 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: a10f8177c2b0 | File: a10f8177c2b0_008.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/a0355363-4e9f-4b2c-9fac-23da9439b74e.png
2026-06-05 16:17:08.317 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: a10f8177c2b0 | File: a10f8177c2b0_009.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/87004ea2-71d5-46ff-b212-f4ae65a5c934.png
2026-06-05 16:17:08.687 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: a10f8177c2b0 | File: a10f8177c2b0_010.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/de1fec9e-2ba7-4cc2-9845-4bea6baa4a5f.png
2026-06-05 16:17:08.931 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: a10f8177c2b0 | File: a10f8177c2b0_011.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/1dac26d6-73fe-4e94-a91f-c85bac0bad3a.png
2026-06-05 16:17:09.381 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: a10f8177c2b0 | File: a10f8177c2b0_012.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/a56f8c6f-39d8-44b9-9382-4e8a6574086a.png
2026-06-05 16:17:10.197 | DEBUG    | nure.image_sources:_get:44 - HTTP 500: https://world.openfoodfacts.org/api/v2/product/8719632250173.json
2026-06-05 16:17:12.296 | INFO     | nure.image_sources:collect_amazon_images:178 - Amazon 'Daawat Extra Long Basmati Reis': 3 URLs
2026-06-05 16:17:51.400 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: c21213e2d540 | File: c21213e2d540_000.jpg | Source: amazon | URL: https://m.media-amazon.com/images/I/31Ip4aURUpL.png
2026-06-05 16:17:52.993 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: c21213e2d540 | File: c21213e2d540_001.jpg | Source: amazon | URL: https://m.media-amazon.com/images/I/81vNCH4Lr8L.jpg
2026-06-05 16:17:54.227 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: c21213e2d540 | File: c21213e2d540_002.jpg | Source: amazon | URL: https://m.media-amazon.com/images/I/81a4jn0f9gL.jpg
2026-06-05 16:17:54.387 | INFO     | __main__:download_product_images:223 - Product c21213e2d540 has 3 images (min 10). Using Playwright fallback.
2026-06-05 16:17:57.903 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright blinkit 'Daawat Extra Long Basmati Reis': 15 URLs
2026-06-05 16:18:01.231 | DEBUG    | nure.playwright_sources:collect_playwright_images:95 - Playwright timeout for bigbasket on Daawat Extra Long Basmati Reis
2026-06-05 16:18:01.231 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright bigbasket 'Daawat Extra Long Basmati Reis': 0 URLs
2026-06-05 16:18:04.378 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright jiomart 'Daawat Extra Long Basmati Reis': 1 URLs
2026-06-05 16:18:06.855 | INFO     | nure.playwright_sources:collect_playwright_images:99 - Playwright flipkart 'Daawat Extra Long Basmati Reis': 0 URLs
2026-06-05 16:18:07.003 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: c21213e2d540 | File: c21213e2d540_003.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/a0355363-4e9f-4b2c-9fac-23da9439b74e.png
2026-06-05 16:18:07.334 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: c21213e2d540 | File: c21213e2d540_004.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/51485cb9-410b-486d-920c-c83ff2733ac9.png
2026-06-05 16:18:07.678 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: c21213e2d540 | File: c21213e2d540_005.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/7a372431-cdbf-4d89-9399-20e9cc8a16e6.png
2026-06-05 16:18:07.910 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: c21213e2d540 | File: c21213e2d540_006.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1776915617603-61.png
2026-06-05 16:18:08.148 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: c21213e2d540 | File: c21213e2d540_007.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/de1fec9e-2ba7-4cc2-9845-4bea6baa4a5f.png
2026-06-05 16:18:08.449 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: c21213e2d540 | File: c21213e2d540_008.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/rc-upload-1776915617603-4.png
2026-06-05 16:18:08.687 | INFO     | __main__:process_urls_for_product:190 - Verified Source Attribution | Product: c21213e2d540 | File: c21213e2d540_009.jpg | Source: blinkit | URL: https://cdn.grofers.com/cdn-cgi/image/f=auto,fit=scale-down,q=70,metadata=none,w=270/da/cms-assets/cms/product/429e0751-1bd6-4de6-b04b-dac0f4f24f75.png
